Board Vector,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Move Predictions,-,-,-,-,-,-,Position Rating,Game Result,Game Length,Game Index
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271,0.0376,0.0946,0.6818,0.0888,0.0344,0.0357,0.255412,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2567,0.1448,0.0954,0.0594,0.1105,0.1083,0.2249,-0.305103,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0913,0.0361,0.0417,0.4785,0.2145,0.0744,0.0635,0.444263,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,0,0,0.1085,0.2459,0.1399,0.082,0.0505,0.2115,0.1617,-0.395039,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,1,0,0,0,0.0819,0.3092,0.0642,0.1886,0.1469,0.158,0.0512,0.552393,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,-1,0,1,0,0,0,0.0975,0.2049,0.1078,0.0741,0.0737,0.1831,0.2589,-0.491618,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-1,-1,0,1,0,0,-1,0.1577,0.138,0.0955,0.2805,0.1346,0.1089,0.0848,0.657184,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,-1,0,1,0,0,-1,0.0005,0.0002,0.0004,0.9976,0.0005,0.0004,0.0004,-0.425601,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,-1,-1,0,1,0,0,-1,0.3399,0.2411,0.1413,0.0239,0.0587,0.0596,0.1355,0.603648,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,-1,-1,0,1,0,0,-1,0.1971,0.1526,0.0001,0.2688,0.0877,0.1967,0.097,-0.475446,1,23,484
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,-1,-1,0,1,0,0,-1,0.2261,0.2937,0.1333,0.082,0.0481,0.0543,0.1625,0.688185,1,23,484
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,-1,-1,0,1,0,0,-1,0.1171,0.1886,0.0001,0.088,0.2297,0.2184,0.1581,-0.380322,1,23,484
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,-1,-1,0,1,-1,0,-1,0.2046,0.2082,0.3014,0.0537,0.0313,0.0337,0.1671,0.697678,1,23,484
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,-1,-1,1,1,-1,0,-1,0.0004,0.0003,0.9981,0.0003,0.0004,0.0003,0.0002,0.158481,1,23,484
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,1,1,-1,1,0,0,0,-1,-1,1,1,-1,0,-1,0.0737,0.4248,0.3625,0.0362,0.0552,0.0073,0.0403,0.621563,1,23,484
0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,1,1,-1,1,0,0,0,-1,-1,1,1,-1,0,-1,0.0003,0.9983,0.0004,0.0001,0.0003,0.0003,0.0003,0.79383,1,23,484
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,0,1,0,0,0,1,1,-1,1,0,0,0,-1,-1,1,1,-1,0,-1,0.0547,0.0226,0.7612,0.031,0.0648,0.0401,0.0256,0.51382,1,23,484
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,0,0,1,1,1,0,0,0,1,1,-1,1,0,0,0,-1,-1,1,1,-1,0,-1,0.9988,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.895214,1,23,484
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,0,-1,1,1,1,0,0,0,1,1,-1,1,0,0,0,-1,-1,1,1,-1,0,-1,0.0141,0.1109,0.5917,0.0563,0.0381,0.0867,0.1022,0.617948,1,23,484
0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,-1,1,1,1,0,0,0,1,1,-1,1,0,0,0,-1,-1,1,1,-1,0,-1,0.0001,0.2694,0.089,0.131,0.0001,0.2486,0.2618,0.778693,1,23,484
0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,-1,1,1,1,0,0,0,1,1,-1,1,0,0,0,-1,-1,1,1,-1,0,-1,0.0264,0,0.0941,0.0025,0.829,0.0349,0.0131,0.935368,1,23,484
0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,-1,1,1,1,0,0,0,1,1,-1,1,1,0,0,-1,-1,1,1,-1,0,-1,0.0001,0,0.0001,0.0003,0.9989,0.0004,0.0002,1,1,23,484
0,-1,0,0,0,0,0,0,-1,0,-1,0,0,0,0,1,1,-1,0,0,0,-1,1,1,1,-1,0,0,1,1,-1,1,1,0,0,-1,-1,1,1,-1,0,-1,0.0004,0,0.0372,0.0003,0.0003,0.9615,0.0003,1,1,23,484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242,0.0418,0.1142,0.6091,0.1066,0.0587,0.0454,0.248892,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3065,0.2332,0.089,0.0686,0.0457,0.0799,0.1771,-0.320522,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0759,0.0546,0.0693,0.3083,0.4012,0.0421,0.0486,0.425374,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0301,0.0556,0.3742,0.0329,0.0292,0.4212,0.0568,-0.165242,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,-1,0,0.0993,0.0983,0.0592,0.5689,0.1029,0.0568,0.0146,0.451819,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,-1,0,0.1168,0.2073,0.2129,0.0849,0.0762,0.0849,0.217,-0.304147,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,1,-1,-1,0.0734,0.167,0.1727,0.1009,0.0793,0.3543,0.0524,0.628394,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,0,0,1,1,-1,-1,0.0941,0.3136,0.0292,0.0562,0.1581,0.1339,0.2149,-0.385459,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,1,-1,-1,0.0437,0.0413,0.0358,0.292,0.4662,0.0813,0.0397,0.710982,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,1,-1,-1,0.0004,0.0001,0.0005,0.9981,0.0004,0.0001,0.0004,0.383649,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,-1,-1,0,1,1,-1,-1,0.0694,0.1023,0.0244,0.0575,0.5705,0.0411,0.1348,0.651744,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,-1,-1,0,1,1,-1,-1,0.2365,0.0728,0.022,0.1789,0.2486,0.0946,0.1466,-0.330008,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-1,1,0,-1,-1,0,1,1,-1,-1,0.0361,0.6954,0.0342,0.0271,0.1173,0.0709,0.019,0.564165,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-1,1,0,-1,-1,0,1,1,-1,-1,0.3554,0.0616,0.0003,0.1684,0.0666,0.1501,0.1976,-0.44395,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,1,0,0,0,1,1,0,1,-1,1,0,-1,-1,0,1,1,-1,-1,0.0947,0.252,0.1055,0.0656,0.1429,0.2393,0.1,0.62627,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,1,0,0,0,1,1,0,1,-1,1,0,-1,-1,0,1,1,-1,-1,0.1623,0.157,0.0005,0.151,0.169,0.1909,0.1693,0.612258,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,1,0,-1,0,1,1,0,1,-1,1,0,-1,-1,0,1,1,-1,-1,0.0551,0.0148,0.7733,0.0279,0.0322,0.0452,0.0515,0.841924,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,1,0,-1,0,1,1,0,1,-1,1,0,-1,-1,1,1,1,-1,-1,0.0004,0.0004,0.0003,0.0001,0.0003,0.0001,0.9984,1,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,-1,0,1,0,-1,0,1,1,0,1,-1,1,-1,-1,-1,1,1,1,-1,-1,0.0034,0.0199,0.8587,0.0316,0.0212,0.0416,0.0236,1,1,19,485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216,0.0551,0.049,0.6456,0.1377,0.0663,0.0247,0.258953,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2824,0.1036,0.0936,0.0873,0.0505,0.1633,0.2193,-0.287181,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0501,0.0613,0.082,0.1863,0.4604,0.0967,0.0632,0.44748,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0353,0.03,0.4446,0.0331,0.0228,0.4042,0.03,-0.162213,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,0,0.0602,0.0285,0.1286,0.2724,0.3304,0.0817,0.0982,0.413983,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,-1,1,1,0,0,0.1211,0.4161,0.0621,0.0666,0.0774,0.1171,0.1396,-0.339966,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,0,0,0.0396,0.0545,0.1993,0.0743,0.1668,0.224,0.2415,0.608613,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,0,1,0.0008,0.0006,0.0006,0.0006,0.0001,0.9967,0.0006,-0.153085,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,1,1,-1,1,0.035,0.0355,0.0805,0.5887,0.143,0.071,0.0463,0.523255,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0584,0.0439,0.3859,0.0542,0.0475,0.3595,0.0506,0.122052,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0099,0.0132,0.0312,0.0908,0.7963,0.0376,0.021,0.6756,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0001,0.0006,0.0006,0.0005,0.9972,0.0005,0.0005,0.601123,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.0005,0.0004,0.0006,0.9976,0.0001,0.0004,0.0004,0.693284,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,1,0,-1,1,1,0,0,-1,-1,-1,1,1,-1,1,0.289,0.0957,0.0095,0.0046,0.3086,0.1601,0.1325,0.204796,-1,14,486
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551,0.0274,0.079,0.7129,0.0536,0.0404,0.0316,0.243765,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2935,0.1563,0.099,0.0839,0.0644,0.1049,0.198,-0.284089,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0.0671,0.1081,0.1658,0.2963,0.252,0.0628,0.0479,0.239285,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0.262,0.1193,0.061,0.179,0.0418,0.1818,0.1551,-0.221679,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,0,0,0,0.0804,0.0617,0.076,0.3135,0.3483,0.046,0.0741,0.329256,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,1,0,0,0.0436,0.0641,0.3234,0.0455,0.0376,0.4551,0.0307,-0.0148539,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,-1,0,0,1,1,-1,0,0.0633,0.0676,0.1078,0.2766,0.3266,0.15,0.0081,0.315126,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,-1,0,0,1,1,-1,0,0.072,0.1689,0.1532,0.0504,0.0652,0.0909,0.3994,-0.260441,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,-1,0,-1,1,1,-1,0,0.0429,0.0192,0.0409,0.0834,0.7601,0.0162,0.0373,0.424997,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,-1,0,-1,1,1,-1,0,0.0001,0.0005,0.0006,0.0006,0.997,0.0006,0.0006,-0.171073,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,-1,0,-1,1,1,-1,0,0.0304,0.0126,0.0297,0.8418,0.023,0.0344,0.0281,0.471561,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,-1,0,-1,1,1,-1,0,0.0458,0.3941,0.0739,0.0618,0.179,0.0647,0.1807,-0.376605,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,-1,-1,-1,1,1,-1,0,0.0494,0.0974,0.0734,0.3998,0.0191,0.2796,0.0813,0.711156,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,0,0,-1,-1,-1,1,1,-1,1,0.0007,0.0007,0.0007,0.0007,0.0006,0.996,0.0006,-0.198494,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,0,0,0,0,0,-1,1,-1,0,-1,-1,-1,1,1,-1,1,0.0125,0.0149,0.0195,0.191,0.0172,0.7333,0.0116,0.715342,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,0,0,0,0,-1,1,-1,0,-1,-1,-1,1,1,-1,1,0.2601,0.138,0.0003,0.1332,0.2546,0.2131,0.0007,0.56955,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,0,-1,0,0,-1,1,-1,0,-1,-1,-1,1,1,-1,1,0.0257,0.1077,0.1012,0.0605,0.0096,0.0105,0.6848,0.867114,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,1,1,0,-1,0,0,-1,1,-1,1,-1,-1,-1,1,1,-1,1,0.0007,0.0007,0.0003,0.0007,0.0007,0.9968,0.0001,1,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,1,1,1,0,-1,0,0,-1,1,-1,1,-1,-1,-1,1,1,-1,1,0.0283,0.0491,0.0277,0.0248,0.0117,0.0097,0.8487,1,1,19,487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259,0.0233,0.047,0.7979,0.044,0.0392,0.0227,0.271688,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2478,0.2238,0.0746,0.0606,0.0729,0.1371,0.1832,-0.27611,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0.0671,0.0518,0.0386,0.2205,0.4731,0.1075,0.0414,0.444853,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,0,0.0301,0.0346,0.3827,0.0303,0.0277,0.4654,0.0292,-0.167383,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,-1,0,0.0557,0.0993,0.1197,0.3718,0.2585,0.0491,0.0459,0.425121,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,-1,0,0.1192,0.1274,0.1104,0.0364,0.03,0.0766,0.5,-0.34932,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,-1,-1,0.0418,0.197,0.1024,0.1712,0.2736,0.1634,0.0506,0.593275,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,-1,-1,0.0005,0.0001,0.0001,0.0005,0.9977,0.0005,0.0006,-0.147359,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,1,1,-1,-1,0.0338,0.2029,0.0912,0.4556,0.0331,0.047,0.1364,0.569403,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,1,1,1,-1,-1,0.0001,0.9984,0.0003,0.0003,0.0003,0.0003,0.0003,-0.105168,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,1,1,1,-1,-1,0.0137,0.0084,0.0381,0.8983,0.0104,0.0157,0.0154,0.642525,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,-1,-1,1,1,1,-1,-1,0.068,0.0677,0.3834,0.0261,0.0433,0.345,0.0665,0.245436,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,1,1,0,0,-1,-1,1,1,1,-1,-1,0.0005,0.0005,0.0005,0.9971,0.0005,0.0005,0.0004,0.744419,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,-1,1,1,0,0,-1,-1,1,1,1,-1,-1,0.1737,0.0423,0.1373,0.0124,0.1477,0.0448,0.4418,0.54622,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,0,0,0,-1,1,1,0,-1,-1,-1,1,1,1,-1,-1,0.0005,0.0004,0.0005,0.9971,0.0006,0.0004,0.0005,0.776171,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,1,0,-1,-1,-1,1,1,1,-1,-1,0.0004,0.0001,0.0004,0.9981,0.0002,0.0004,0.0004,0.890973,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,0,-1,1,1,0,-1,-1,-1,1,1,1,-1,-1,0.0164,0.8345,0.019,0.024,0.0083,0.0602,0.0376,0.869623,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,0,0,1,-1,1,1,0,-1,-1,-1,1,1,1,-1,-1,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.9984,1,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,1,1,0,-1,0,1,-1,1,1,0,-1,-1,-1,1,1,1,-1,-1,0.0001,0.9745,0.0007,0.0007,0.0007,0.0007,0.0226,1,1,19,488
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223,0.0436,0.0463,0.7781,0.0573,0.0329,0.0195,0.274566,1,7,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2162,0.0859,0.1309,0.0836,0.0735,0.1361,0.2738,-0.293426,1,7,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0.0685,0.1104,0.4006,0.2306,0.0663,0.0597,0.0639,0.431003,1,7,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1,0.0307,0.4396,0.0298,0.0283,0.4139,0.0285,0.0292,-0.153594,1,7,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0.0171,0.8991,0.0134,0.0212,0.0226,0.0149,0.0117,0.883039,1,7,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,-1,0.9989,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,1,1,7,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,1,0,-1,-1,0.4295,0.0357,0.0181,0.0293,0.4295,0.0281,0.0298,1,1,7,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351,0.0389,0.0725,0.7372,0.0467,0.049,0.0206,0.268285,1,13,490
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2855,0.139,0.0719,0.0797,0.0706,0.1158,0.2375,-0.298214,1,13,490
